id,gamescount,last_game_win,round_type_1,round_type_2,round_type_3,total_cards_done,total_length,total_lost,total_magic_used,total_win,turnir_counts,turnir_wins,type_1,type_2,visits,skill,magic_for_card,card_for_game,magic_for_game,games_for_visit,more_win_then_mean,more_length_then_mean,more_magic_then_mean
230072,3,0,0.0,0.0,0.0,112,985,0,3,3,0,0,1.0,0.0,1,1.0,0.02654867256637168,37.333333333333336,1.0,3.0,False,False,False
230075,2,0,0.0,0.0,0.0,52,295,1,1,1,0,0,1.0,0.0,1,0.5,0.018867924528301886,26.0,0.5,2.0,False,False,False
230078,58,0,0.0,0.0,0.0,1754,13206,7,51,51,0,0,1.0,0.0,2,0.8793103448275862,0.02905982905982906,30.24137931034483,0.8793103448275862,29.0,True,True,True
228722,3,0,0.0,0.0,0.0,39,597,1,2,2,0,0,1.0,0.0,1,0.6666666666666666,0.05,13.0,0.6666666666666666,3.0,False,False,False
230079,7,1,0.0,0.0,0.0,90,2981,2,5,5,0,0,1.0,0.0,3,0.7142857142857143,0.054945054945054944,12.857142857142858,0.7142857142857143,2.3333333333333335,True,True,True
230076,3,0,0.0,0.0,0.0,119,1064,0,3,3,0,0,1.0,0.0,1,1.0,0.025,39.666666666666664,1.0,3.0,False,False,False
230083,2,0,0.0,0.0,0.0,52,1187,1,1,1,0,0,1.0,0.0,1,0.5,0.018867924528301886,26.0,0.5,2.0,False,False,False
230084,30,0,0.0,0.0,0.0,836,11063,13,17,17,0,0,1.0,0.0,7,0.5666666666666667,0.02031063321385902,27.866666666666667,0.5666666666666667,4.285714285714286,True,True,True
228718,2,0,0.0,0.0,0.0,101,871,1,1,1,0,0,1.0,0.0,1,0.5,0.00980392156862745,50.5,0.5,2.0,False,False,False
230098,19,2,0.0,0.0,0.0,743,5005,2,17,17,0,0,1.0,0.0,3,0.8947368421052632,0.0228494623655914,39.10526315789474,0.8947368421052632,6.333333333333333,True,True,True
230099,22,0,0.0,0.0,0.0,1000,6112,2,20,20,0,0,1.0,0.0,2,0.9090909090909091,0.01998001998001998,45.45454545454545,0.9090909090909091,11.0,True,True,True
230100,15,1,0.0,0.0,0.0,653,3951,0,15,15,0,0,1.0,0.0,2,1.0,0.022935779816513763,43.53333333333333,1.0,7.5,True,True,True
230101,12,1,0.0,0.0,0.0,400,1931,1,11,11,0,0,1.0,0.0,2,0.9166666666666666,0.02743142144638404,33.333333333333336,0.9166666666666666,6.0,True,True,True
229122,2,0,0.0,0.0,0.0,28,269,1,1,1,0,0,1.0,0.0,1,0.5,0.034482758620689655,14.0,0.5,2.0,False,False,False
230104,7,0,0.0,0.0,0.0,238,2204,1,6,6,0,0,1.0,0.0,1,0.8571428571428571,0.02510460251046025,34.0,0.8571428571428571,7.0,True,True,True
230111,3,0,0.0,0.0,0.0,70,1291,0,3,3,0,0,1.0,0.0,1,1.0,0.04225352112676056,23.333333333333332,1.0,3.0,False,False,False
229639,3,0,0.0,0.0,0.0,118,1375,0,3,3,0,0,1.0,0.0,1,1.0,0.025210084033613446,39.333333333333336,1.0,3.0,False,False,False
230120,22,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,572,3347,1,21,21,3,1,0.8636363636363636,0.13636363636363635,2,0.9545454545454546,0.03664921465968586,26.0,0.9545454545454546,11.0,True,True,True
230123,28,0,0.36363636363636365,0.36363636363636365,0.2727272727272727,898,6694,5,23,23,11,2,0.6071428571428571,0.39285714285714285,2,0.8214285714285714,0.025583982202447165,32.07142857142857,0.8214285714285714,14.0,True,True,True
230131,3,0,0.0,0.0,0.0,156,638,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
230142,58,2,0.0,0.0,0.0,1588,14112,8,50,50,0,0,1.0,0.0,5,0.8620689655172413,0.03146633102580239,27.379310344827587,0.8620689655172413,11.6,True,True,True
230140,1,0,0.0,0.0,0.0,15,448,1,0,0,0,0,1.0,0.0,1,0.0,0.0,15.0,0.0,1.0,False,False,False
230143,9,0,0.0,0.0,0.0,441,2355,0,9,9,0,0,1.0,0.0,1,1.0,0.020361990950226245,49.0,1.0,9.0,True,True,True
230144,8,1,0.0,0.0,0.0,289,2313,1,7,7,0,0,1.0,0.0,2,0.875,0.02413793103448276,36.125,0.875,4.0,True,True,True
230146,3,0,0.0,0.0,0.0,156,265,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
230148,3,0,0.0,0.0,0.0,156,630,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
229763,22,0,0.0,0.0,0.0,693,5338,2,20,20,0,0,1.0,0.0,2,0.9090909090909091,0.02881844380403458,31.5,0.9090909090909091,11.0,True,True,True
230164,3,0,0.0,0.0,0.0,156,1053,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
230178,3,0,0.0,0.0,0.0,107,1080,1,2,2,0,0,1.0,0.0,1,0.6666666666666666,0.018518518518518517,35.666666666666664,0.6666666666666666,3.0,False,False,False
230181,9,0,0.0,0.0,0.0,468,2197,0,9,9,0,0,1.0,0.0,1,1.0,0.019189765458422176,52.0,1.0,9.0,True,True,True
230183,4,0,0.0,0.0,0.0,118,1477,1,3,3,0,0,1.0,0.0,1,0.75,0.025210084033613446,29.5,0.75,4.0,False,True,False
230185,6,0,0.0,0.0,0.0,277,1513,0,6,6,0,0,1.0,0.0,1,1.0,0.02158273381294964,46.166666666666664,1.0,6.0,True,True,True
230186,15,0,0.0,0.0,0.0,346,3819,0,15,15,0,0,1.0,0.0,1,1.0,0.043227665706051875,23.066666666666666,1.0,15.0,True,True,True
230192,3,0,0.0,0.0,0.0,104,618,1,2,2,0,0,1.0,0.0,1,0.6666666666666666,0.01904761904761905,34.666666666666664,0.6666666666666666,3.0,False,False,False
230193,3,0,0.0,0.0,0.0,156,738,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
230195,3,0,0.0,0.0,0.0,67,472,1,2,2,0,0,1.0,0.0,1,0.6666666666666666,0.029411764705882353,22.333333333333332,0.6666666666666666,3.0,False,False,False
230196,1,0,0.0,0.0,0.0,8,276,1,0,0,0,0,1.0,0.0,1,0.0,0.0,8.0,0.0,1.0,False,False,False
230199,3,0,0.0,0.0,0.0,80,669,1,2,2,0,0,1.0,0.0,1,0.6666666666666666,0.024691358024691357,26.666666666666668,0.6666666666666666,3.0,False,False,False
229943,2,0,0.0,0.0,0.0,62,461,1,1,1,0,0,1.0,0.0,1,0.5,0.015873015873015872,31.0,0.5,2.0,False,False,False
230204,12,2,0.0,0.0,0.0,486,3114,1,11,11,0,0,1.0,0.0,4,0.9166666666666666,0.022587268993839837,40.5,0.9166666666666666,3.0,True,True,True
227653,52,0,0.0,0.0,0.0,1714,6733,4,48,48,0,0,1.0,0.0,3,0.9230769230769231,0.027988338192419825,32.96153846153846,0.9230769230769231,17.333333333333332,True,True,True
230206,40,2,0.0,0.0,0.0,1169,16288,4,36,36,0,0,1.0,0.0,4,0.9,0.03076923076923077,29.225,0.9,10.0,True,True,True
230211,5,0,0.0,0.0,0.0,111,1198,1,4,4,0,0,1.0,0.0,1,0.8,0.03571428571428571,22.2,0.8,5.0,False,False,False
225723,6,0,0.0,0.0,0.0,224,3128,0,6,6,0,0,1.0,0.0,1,1.0,0.02666666666666667,37.333333333333336,1.0,6.0,True,True,True
230217,27,0,0.0,0.0,0.0,1143,5212,2,25,25,0,0,1.0,0.0,1,0.9259259259259259,0.021853146853146852,42.333333333333336,0.9259259259259259,27.0,True,True,True
230223,78,0,0.0,0.0,0.0,2328,19877,12,66,66,0,0,1.0,0.0,4,0.8461538461538461,0.028338342636324603,29.846153846153847,0.8461538461538461,19.5,True,True,True
230226,10,0,0.0,0.0,0.0,341,2891,2,8,8,0,0,1.0,0.0,1,0.8,0.023391812865497075,34.1,0.8,10.0,True,True,True
230228,10,1,0.0,0.0,0.0,388,4503,0,10,10,0,0,1.0,0.0,2,1.0,0.02570694087403599,38.8,1.0,5.0,True,True,True
230232,3,0,0.0,0.0,0.0,115,641,0,3,3,0,0,1.0,0.0,1,1.0,0.02586206896551724,38.333333333333336,1.0,3.0,False,False,False
230231,11,0,0.0,0.0,0.0,234,4116,2,9,9,0,0,1.0,0.0,2,0.8181818181818182,0.03829787234042553,21.272727272727273,0.8181818181818182,5.5,True,True,True
230235,3,0,0.0,0.0,0.0,156,689,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
230240,1,0,0.0,0.0,0.0,5,269,1,0,0,0,0,1.0,0.0,1,0.0,0.0,5.0,0.0,1.0,False,False,False
230245,1,0,0.0,0.0,0.0,0,54,1,0,0,0,0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,False,False,False
230250,3,0,0.0,0.0,0.0,156,617,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
228197,72,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2068,15108,10,62,62,3,1,0.9583333333333334,0.041666666666666664,3,0.8611111111111112,0.029966167230546157,28.72222222222222,0.8611111111111112,24.0,True,True,True
230254,3,0,0.0,0.0,0.0,156,715,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
230257,3,0,0.0,0.0,0.0,82,1550,1,2,2,0,0,1.0,0.0,1,0.6666666666666666,0.024096385542168676,27.333333333333332,0.6666666666666666,3.0,False,True,False
229695,19,0,0.0,0.0,0.0,406,6092,5,14,14,0,0,1.0,0.0,1,0.7368421052631579,0.0343980343980344,21.36842105263158,0.7368421052631579,19.0,True,True,True
229841,3,0,0.0,0.0,0.0,106,658,2,1,1,0,0,1.0,0.0,1,0.3333333333333333,0.009345794392523364,35.333333333333336,0.3333333333333333,3.0,False,False,False
230268,9,1,0.0,0.0,0.0,399,2594,0,9,9,0,0,1.0,0.0,2,1.0,0.0225,44.333333333333336,1.0,4.5,True,True,True
230269,15,0,0.0,0.0,0.0,354,3527,0,15,15,0,0,1.0,0.0,1,1.0,0.04225352112676056,23.6,1.0,15.0,True,True,True
230271,3,0,0.0,0.0,0.0,115,1069,0,3,3,0,0,1.0,0.0,1,1.0,0.02586206896551724,38.333333333333336,1.0,3.0,False,False,False
230272,3,0,0.0,0.0,0.0,115,384,0,3,3,0,0,1.0,0.0,1,1.0,0.02586206896551724,38.333333333333336,1.0,3.0,False,False,False
230274,40,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1147,13751,7,33,33,3,1,0.925,0.075,2,0.825,0.028745644599303136,28.675,0.825,20.0,True,True,True
230278,1,0,0.0,0.0,0.0,43,176,1,0,0,0,0,1.0,0.0,1,0.0,0.0,43.0,0.0,1.0,False,False,False
230282,6,0,0.0,0.0,0.0,271,1421,1,5,5,0,0,1.0,0.0,1,0.8333333333333334,0.01838235294117647,45.166666666666664,0.8333333333333334,6.0,True,True,True
230283,10,0,0.0,0.0,0.0,451,2987,2,8,8,0,0,1.0,0.0,1,0.8,0.017699115044247787,45.1,0.8,10.0,True,True,True
230291,3,0,0.0,0.0,0.0,135,847,0,3,3,0,0,1.0,0.0,1,1.0,0.022058823529411766,45.0,1.0,3.0,False,False,False
230295,82,0,0.41935483870967744,0.2903225806451613,0.2903225806451613,2675,31085,14,68,68,31,9,0.5609756097560976,0.3780487804878049,2,0.8292682926829268,0.025411061285500747,32.6219512195122,0.8292682926829268,41.0,True,True,True
230299,22,2,0.0,0.0,0.0,853,4035,2,20,20,0,0,1.0,0.0,3,0.9090909090909091,0.0234192037470726,38.77272727272727,0.9090909090909091,7.333333333333333,True,True,True
229338,3,0,0.0,0.0,0.0,156,817,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
230302,74,0,0.42105263157894735,0.3684210526315789,0.21052631578947367,2689,12311,9,65,65,19,4,0.7432432432432432,0.25675675675675674,3,0.8783783783783784,0.024163568773234202,36.33783783783784,0.8783783783783784,24.666666666666668,True,True,True
230292,62,1,0.5,0.2692307692307692,0.23076923076923078,1656,14559,13,49,49,26,4,0.5806451612903226,0.41935483870967744,5,0.7903225806451613,0.029571514785757393,26.70967741935484,0.7903225806451613,12.4,True,True,True
230311,3,0,0.0,0.0,0.0,156,733,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
230321,11,1,0.0,0.0,0.0,483,2189,1,10,10,0,0,1.0,0.0,2,0.9090909090909091,0.02066115702479339,43.90909090909091,0.9090909090909091,5.5,True,True,True
230322,3,0,0.0,0.0,0.0,116,702,0,3,3,0,0,1.0,0.0,1,1.0,0.02564102564102564,38.666666666666664,1.0,3.0,False,False,False
230326,3,0,0.0,0.0,0.0,156,696,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
230331,21,0,0.0,0.0,0.0,732,5013,5,16,16,0,0,1.0,0.0,2,0.7619047619047619,0.021828103683492497,34.857142857142854,0.7619047619047619,10.5,True,True,True
230332,3,0,0.0,0.0,0.0,156,630,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
230333,3,0,0.0,0.0,0.0,145,603,0,3,3,0,0,1.0,0.0,1,1.0,0.02054794520547945,48.333333333333336,1.0,3.0,False,False,False
230335,3,0,0.0,0.0,0.0,156,572,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
230337,3,0,0.0,0.0,0.0,119,1061,0,3,3,0,0,1.0,0.0,1,1.0,0.025,39.666666666666664,1.0,3.0,False,False,False
230338,3,0,0.0,0.0,0.0,106,643,0,3,3,0,0,1.0,0.0,1,1.0,0.028037383177570093,35.333333333333336,1.0,3.0,False,False,False
230339,3,0,0.0,0.0,0.0,93,847,0,3,3,0,0,1.0,0.0,1,1.0,0.031914893617021274,31.0,1.0,3.0,False,False,False
230349,7,0,0.0,0.0,0.0,213,1097,1,6,6,0,0,1.0,0.0,1,0.8571428571428571,0.028037383177570093,30.428571428571427,0.8571428571428571,7.0,True,False,True
230351,3,0,0.0,0.0,0.0,156,441,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
230354,4,0,0.0,0.0,0.0,82,660,2,2,2,0,0,1.0,0.0,1,0.5,0.024096385542168676,20.5,0.5,4.0,False,False,False
230355,2,0,0.0,0.0,0.0,52,456,1,1,1,0,0,1.0,0.0,1,0.5,0.018867924528301886,26.0,0.5,2.0,False,False,False
230356,3,0,0.0,0.0,0.0,156,757,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
230357,3,0,0.0,0.0,0.0,118,947,0,3,3,0,0,1.0,0.0,1,1.0,0.025210084033613446,39.333333333333336,1.0,3.0,False,False,False
230359,3,0,0.0,0.0,0.0,87,745,0,3,3,0,0,1.0,0.0,1,1.0,0.03409090909090909,29.0,1.0,3.0,False,False,False
230358,15,0,0.0,0.0,0.0,280,8122,4,11,11,0,0,1.0,0.0,2,0.7333333333333333,0.03914590747330961,18.666666666666668,0.7333333333333333,7.5,True,True,True
230360,4,0,0.0,0.0,0.0,160,1280,1,3,3,0,0,1.0,0.0,1,0.75,0.018633540372670808,40.0,0.75,4.0,False,False,False
230361,9,0,0.0,0.0,0.0,252,1898,0,9,9,0,0,1.0,0.0,1,1.0,0.03557312252964427,28.0,1.0,9.0,True,True,True
230363,15,1,0.0,0.0,0.0,551,3270,2,13,13,0,0,1.0,0.0,2,0.8666666666666667,0.02355072463768116,36.733333333333334,0.8666666666666667,7.5,True,True,True
230367,2,0,0.0,0.0,0.0,22,419,1,1,1,0,0,1.0,0.0,1,0.5,0.043478260869565216,11.0,0.5,2.0,False,False,False
230369,1,0,0.0,0.0,0.0,10,495,1,0,0,0,0,1.0,0.0,1,0.0,0.0,10.0,0.0,1.0,False,False,False
230319,9,1,0.0,0.0,0.0,244,2098,3,6,6,0,0,1.0,0.0,3,0.6666666666666666,0.024489795918367346,27.11111111111111,0.6666666666666666,3.0,True,True,True
230375,3,0,0.0,0.0,0.0,156,879,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
230377,66,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1733,14109,11,55,55,3,1,0.9393939393939394,0.045454545454545456,4,0.8333333333333334,0.031718569780853516,26.257575757575758,0.8333333333333334,16.5,True,True,True
230380,28,0,0.0,0.0,0.0,886,10090,5,23,23,0,0,0.9285714285714286,0.0,2,0.8214285714285714,0.02593010146561443,31.642857142857142,0.8214285714285714,14.0,True,True,True
230381,9,0,0.0,0.0,0.0,206,2655,1,8,8,0,0,1.0,0.0,1,0.8888888888888888,0.03864734299516908,22.88888888888889,0.8888888888888888,9.0,True,True,True
230385,26,0,0.0,0.0,0.0,732,9536,5,21,21,0,0,1.0,0.0,2,0.8076923076923077,0.0286493860845839,28.153846153846153,0.8076923076923077,13.0,True,True,True
230389,1,0,0.0,0.0,0.0,51,365,1,0,0,0,0,1.0,0.0,1,0.0,0.0,51.0,0.0,1.0,False,False,False
230397,3,0,0.0,0.0,0.0,116,520,0,3,3,0,0,1.0,0.0,1,1.0,0.02564102564102564,38.666666666666664,1.0,3.0,False,False,False
230401,11,0,0.0,0.0,0.0,159,4230,2,9,9,0,0,1.0,0.0,1,0.8181818181818182,0.05625,14.454545454545455,0.8181818181818182,11.0,True,True,True
230408,28,1,0.0,0.0,0.0,928,6737,3,25,25,0,0,1.0,0.0,3,0.8928571428571429,0.02691065662002153,33.142857142857146,0.8928571428571429,9.333333333333334,True,True,True
230409,3,0,0.0,0.0,0.0,156,672,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
230415,18,0,0.0,0.0,0.0,403,3462,0,18,18,0,0,1.0,0.0,1,1.0,0.04455445544554455,22.38888888888889,1.0,18.0,True,True,True
230418,10,0,0.0,0.0,0.0,434,3173,1,9,9,0,0,1.0,0.0,1,0.9,0.020689655172413793,43.4,0.9,10.0,True,True,True
230419,3,0,0.0,0.0,0.0,112,863,0,3,3,0,0,1.0,0.0,1,1.0,0.02654867256637168,37.333333333333336,1.0,3.0,False,False,False
230422,3,0,0.0,0.0,0.0,156,796,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
230427,33,0,0.0,0.0,0.0,1354,7740,3,30,30,0,0,1.0,0.0,2,0.9090909090909091,0.02214022140221402,41.03030303030303,0.9090909090909091,16.5,True,True,True
230289,59,2,0.0,0.0,0.0,1085,17010,14,45,45,0,0,1.0,0.0,3,0.7627118644067796,0.04143646408839779,18.389830508474578,0.7627118644067796,19.666666666666668,True,True,True
230426,2,0,0.0,0.0,0.0,52,450,1,1,1,0,0,1.0,0.0,1,0.5,0.018867924528301886,26.0,0.5,2.0,False,False,False
230428,6,0,0.0,0.0,0.0,177,1591,0,6,6,0,0,1.0,0.0,1,1.0,0.033707865168539325,29.5,1.0,6.0,True,True,True
226739,15,1,0.0,0.0,0.0,437,6473,1,14,14,0,0,1.0,0.0,2,0.9333333333333333,0.0319634703196347,29.133333333333333,0.9333333333333333,7.5,True,True,True
230433,9,0,0.0,0.0,0.0,214,3001,1,8,8,0,0,1.0,0.0,1,0.8888888888888888,0.037209302325581395,23.77777777777778,0.8888888888888888,9.0,True,True,True
227588,7,0,0.0,0.0,0.0,225,2476,1,6,6,0,0,1.0,0.0,1,0.8571428571428571,0.02654867256637168,32.142857142857146,0.8571428571428571,7.0,True,True,True
230435,63,2,0.0,0.0,0.0,1952,9734,6,57,57,0,0,1.0,0.0,4,0.9047619047619048,0.029185867895545316,30.984126984126984,0.9047619047619048,15.75,True,True,True
230436,46,0,0.0,0.0,0.0,1279,10559,4,42,42,0,0,1.0,0.0,3,0.9130434782608695,0.0328125,27.804347826086957,0.9130434782608695,15.333333333333334,True,True,True
230315,3,0,0.0,0.0,0.0,52,1883,2,1,1,0,0,1.0,0.0,2,0.3333333333333333,0.018867924528301886,17.333333333333332,0.3333333333333333,1.5,False,True,False
230449,3,0,0.0,0.0,0.0,115,1006,0,3,3,0,0,1.0,0.0,1,1.0,0.02586206896551724,38.333333333333336,1.0,3.0,False,False,False
230450,2,0,0.0,0.0,0.0,102,620,1,1,1,0,0,1.0,0.0,1,0.5,0.009708737864077669,51.0,0.5,2.0,False,False,False
230328,3,0,0.0,0.0,0.0,115,1665,0,3,3,0,0,1.0,0.0,1,1.0,0.02586206896551724,38.333333333333336,1.0,3.0,False,True,False
230463,3,0,0.0,0.0,0.0,126,817,0,3,3,0,0,1.0,0.0,1,1.0,0.023622047244094488,42.0,1.0,3.0,False,False,False
230465,3,0,0.0,0.0,0.0,86,451,0,3,3,0,0,1.0,0.0,1,1.0,0.034482758620689655,28.666666666666668,1.0,3.0,False,False,False
230467,3,0,0.0,0.0,0.0,156,641,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
230468,3,0,0.0,0.0,0.0,47,1398,0,3,3,0,0,1.0,0.0,1,1.0,0.0625,15.666666666666666,1.0,3.0,False,False,False
230471,1,0,0.0,0.0,0.0,5,207,1,0,0,0,0,1.0,0.0,1,0.0,0.0,5.0,0.0,1.0,False,False,False
230472,12,0,0.0,0.0,0.0,591,3173,0,12,12,0,0,1.0,0.0,1,1.0,0.02027027027027027,49.25,1.0,12.0,True,True,True
230476,32,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,920,5171,2,30,30,3,1,0.90625,0.09375,1,0.9375,0.03257328990228013,28.75,0.9375,32.0,True,True,True
230487,10,0,0.0,0.0,0.0,262,2411,2,8,8,0,0,1.0,0.0,1,0.8,0.030418250950570342,26.2,0.8,10.0,True,True,True
230488,1,0,0.0,0.0,0.0,5,424,1,0,0,0,0,1.0,0.0,1,0.0,0.0,5.0,0.0,1.0,False,False,False
230491,3,0,0.0,0.0,0.0,78,475,0,3,3,0,0,1.0,0.0,1,1.0,0.0379746835443038,26.0,1.0,3.0,False,False,False
230486,6,0,0.0,0.0,0.0,239,1835,0,6,6,0,0,1.0,0.0,1,1.0,0.025,39.833333333333336,1.0,6.0,True,True,True
230492,3,0,0.0,0.0,0.0,113,876,0,3,3,0,0,1.0,0.0,1,1.0,0.02631578947368421,37.666666666666664,1.0,3.0,False,False,False
230496,82,1,0.375,0.34375,0.28125,2352,15330,12,70,70,32,7,0.6097560975609756,0.3902439024390244,2,0.8536585365853658,0.029749256268593285,28.682926829268293,0.8536585365853658,41.0,True,True,True
230494,13,0,0.0,0.0,0.0,397,3666,1,12,12,0,0,1.0,0.0,1,0.9230769230769231,0.03015075376884422,30.53846153846154,0.9230769230769231,13.0,True,True,True
230501,24,0,0.0,0.0,0.0,814,7337,3,21,21,0,0,1.0,0.0,4,0.875,0.025766871165644172,33.916666666666664,0.875,6.0,True,True,True
230502,3,0,0.0,0.0,0.0,108,1144,0,3,3,0,0,1.0,0.0,1,1.0,0.027522935779816515,36.0,1.0,3.0,False,False,False
230505,70,3,0.0,0.0,0.0,2193,24209,11,59,59,0,0,1.0,0.0,4,0.8428571428571429,0.026891522333637192,31.32857142857143,0.8428571428571429,17.5,True,True,True
230507,5,0,0.0,0.0,0.0,140,1502,1,4,4,0,0,1.0,0.0,2,0.8,0.028368794326241134,28.0,0.8,2.5,False,True,False
230509,5,0,0.0,0.0,0.0,169,505,1,4,4,0,0,1.0,0.0,1,0.8,0.023529411764705882,33.8,0.8,5.0,False,False,False
230511,6,1,0.0,0.0,0.0,284,1407,0,6,6,0,0,1.0,0.0,2,1.0,0.021052631578947368,47.333333333333336,1.0,3.0,True,True,True
230150,2,0,0.0,0.0,0.0,6,305,2,0,0,0,0,1.0,0.0,1,0.0,0.0,3.0,0.0,2.0,False,False,False
230453,6,0,0.0,0.0,0.0,78,952,3,3,3,0,0,1.0,0.0,1,0.5,0.0379746835443038,13.0,0.5,6.0,False,False,False
230519,20,0,0.0,0.0,0.0,837,5099,2,18,18,0,0,1.0,0.0,1,0.9,0.021479713603818614,41.85,0.9,20.0,True,True,True
230521,4,0,0.0,0.0,0.0,118,897,2,2,2,0,0,1.0,0.0,1,0.5,0.01680672268907563,29.5,0.5,4.0,False,False,False
230534,12,1,0.0,0.0,0.0,392,3060,0,12,12,0,0,1.0,0.0,2,1.0,0.030534351145038167,32.666666666666664,1.0,6.0,True,True,True
230533,2,0,0.0,0.0,0.0,30,460,1,1,1,0,0,1.0,0.0,1,0.5,0.03225806451612903,15.0,0.5,2.0,False,False,False
230536,10,0,0.0,0.0,0.0,332,3418,2,8,8,0,0,1.0,0.0,1,0.8,0.024024024024024024,33.2,0.8,10.0,True,True,True
230539,3,0,0.0,0.0,0.0,52,1446,0,3,3,0,0,1.0,0.0,1,1.0,0.05660377358490566,17.333333333333332,1.0,3.0,False,True,False
227515,2,0,0.0,0.0,0.0,52,637,1,1,1,0,0,1.0,0.0,1,0.5,0.018867924528301886,26.0,0.5,2.0,False,False,False
226764,1,0,0.0,0.0,0.0,50,408,1,0,0,0,0,1.0,0.0,1,0.0,0.0,50.0,0.0,1.0,False,False,False
230553,3,0,0.0,0.0,0.0,82,990,0,3,3,0,0,1.0,0.0,1,1.0,0.03614457831325301,27.333333333333332,1.0,3.0,False,False,False
228936,3,0,0.0,0.0,0.0,22,1020,2,1,1,0,0,1.0,0.0,1,0.3333333333333333,0.043478260869565216,7.333333333333333,0.3333333333333333,3.0,False,False,False
230309,3,0,0.0,0.0,0.0,72,1150,2,1,1,0,0,1.0,0.0,2,0.3333333333333333,0.0136986301369863,24.0,0.3333333333333333,1.5,False,False,False
230566,24,3,0.0,0.0,0.0,745,6906,3,21,21,0,0,1.0,0.0,5,0.875,0.028150134048257374,31.041666666666668,0.875,4.8,True,True,True
230572,13,0,0.0,0.0,0.0,509,4839,3,10,10,0,0,1.0,0.0,2,0.7692307692307693,0.0196078431372549,39.15384615384615,0.7692307692307693,6.5,True,True,True
230573,3,0,0.0,0.0,0.0,49,531,0,3,3,0,0,1.0,0.0,1,1.0,0.06,16.333333333333332,1.0,3.0,False,False,False
230574,4,0,0.0,0.0,0.0,153,905,2,2,2,0,0,1.0,0.0,1,0.5,0.012987012987012988,38.25,0.5,4.0,False,False,False
230579,9,0,0.0,0.0,0.0,422,2170,1,8,8,0,0,1.0,0.0,1,0.8888888888888888,0.018912529550827423,46.888888888888886,0.8888888888888888,9.0,True,True,True
230576,2,0,0.0,0.0,0.0,23,405,1,1,1,0,0,1.0,0.0,1,0.5,0.041666666666666664,11.5,0.5,2.0,False,False,False
230584,2,0,0.0,0.0,0.0,13,390,1,1,1,0,0,1.0,0.0,1,0.5,0.07142857142857142,6.5,0.5,2.0,False,False,False
230586,3,0,0.0,0.0,0.0,156,1056,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
230588,3,0,0.0,0.0,0.0,156,965,0,3,3,0,0,1.0,0.0,1,1.0,0.01910828025477707,52.0,1.0,3.0,False,False,False
230596,1,0,0.0,0.0,0.0,0,13,1,0,0,0,0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,False,False,False
230597,13,0,0.0,0.0,0.0,542,1501,1,12,12,0,0,1.0,0.0,2,0.9230769230769231,0.022099447513812154,41.69230769230769,0.9230769230769231,6.5,True,True,True
230598,4,0,0.0,0.0,0.0,156,1033,1,3,3,0,0,1.0,0.0,1,0.75,0.01910828025477707,39.0,0.75,4.0,False,False,False
229036,3,0,0.0,0.0,0.0,59,566,0,3,3,0,0,1.0,0.0,1,1.0,0.05,19.666666666666668,1.0,3.0,False,False,False
